Station;Longitude;Latitude;Elevation;Gravity
348 ;         -49.84375000;  -16.58541667;  6.710000E+02;  9.782305370700E+05
349 ;         -49.83958333;  -16.58541667;  6.770000E+02;  9.782286221029E+05
350 ;         -49.83541667;  -16.58541667;  6.610000E+02;  9.782334680592E+05
351 ;         -49.83125000;  -16.58541667;  6.510000E+02;  9.782364610322E+05
352 ;         -49.82708333;  -16.58541667;  6.750000E+02;  9.782289804611E+05
353 ;         -49.82291667;  -16.58541667;  6.830000E+02;  9.782264038019E+05
354 ;         -49.81875000;  -16.58541667;  6.830000E+02;  9.782262681092E+05
355 ;         -49.81458333;  -16.58541667;  6.990000E+02;  9.782211848423E+05
356 ;         -49.81041667;  -16.58541667;  7.120000E+02;  9.782169993831E+05
357 ;         -49.80625000;  -16.58541667;  7.060000E+02;  9.782186356623E+05
358 ;         -50.17291667;  -16.58125000;  6.300000E+02;  9.782764254648E+05
359 ;         -50.16875000;  -16.58125000;  6.440000E+02;  9.782715203593E+05
360 ;         -50.16458333;  -16.58125000;  6.560000E+02;  9.782672517945E+05
361 ;         -50.16041667;  -16.58125000;  6.590000E+02;  9.782657848317E+05
362 ;         -50.15625000;  -16.58125000;  6.530000E+02;  9.782671214868E+05
363 ;         -50.15208333;  -16.58125000;  6.850000E+02;  9.782567650932E+05
364 ;         -50.14791667;  -16.58125000;  7.020000E+02;  9.782510746193E+05
365 ;         -50.14375000;  -16.58125000;  7.000000E+02;  9.782512830530E+05
366 ;         -50.13958333;  -16.58125000;  7.010000E+02;  9.782506075320E+05
367 ;         -50.13541667;  -16.58125000;  6.590000E+02;  9.782632301794E+05
368 ;         -50.13125000;  -16.58125000;  6.420000E+02;  9.782681906931E+05
369 ;         -50.12708333;  -16.58125000;  6.510000E+02;  9.782651850607E+05
370 ;         -50.12291667;  -16.58125000;  6.590000E+02;  9.782625357320E+05
371 ;         -50.11875000;  -16.58125000;  6.520000E+02;  9.782645571053E+05
372 ;         -50.11458333;  -16.58125000;  6.390000E+02;  9.782684749452E+05
373 ;         -50.11041667;  -16.58125000;  6.330000E+02;  9.782702807585E+05
374 ;         -50.10625000;  -16.58125000;  6.440000E+02;  9.782668877359E+05
375 ;         -50.10208333;  -16.58125000;  6.520000E+02;  9.782644575313E+05
376 ;         -50.09791667;  -16.58125000;  6.540000E+02;  9.782639120016E+05
377 ;         -50.09375000;  -16.58125000;  6.520000E+02;  9.782646307034E+05
378 ;         -50.08958333;  -16.58125000;  6.400000E+02;  9.782684618026E+05
379 ;         -50.08541667;  -16.58125000;  6.240000E+02;  9.782735499923E+05
380 ;         -50.08125000;  -16.58125000;  6.270000E+02;  9.782727850723E+05
381 ;         -50.07708333;  -16.58125000;  6.600000E+02;  9.782627540316E+05
382 ;         -50.07291667;  -16.58125000;  6.910000E+02;  9.782533327898E+05
383 ;         -50.06875000;  -16.58125000;  7.100000E+02;  9.782476079905E+05
384 ;         -50.06458333;  -16.58125000;  7.020000E+02;  9.782502181682E+05
385 ;         -50.06041667;  -16.58125000;  7.070000E+02;  9.782487846888E+05
386 ;         -50.05625000;  -16.58125000;  7.270000E+02;  9.782426770770E+05
387 ;         -50.05208333;  -16.58125000;  7.180000E+02;  9.782455127803E+05
388 ;         -50.04791667;  -16.58125000;  7.120000E+02;  9.782473795755E+05
389 ;         -50.04375000;  -16.58125000;  7.230000E+02;  9.782439318037E+05
390 ;         -50.03958333;  -16.58125000;  7.180000E+02;  9.782453899174E+05
391 ;         -50.03541667;  -16.58125000;  7.020000E+02;  9.782502022331E+05
392 ;         -50.03125000;  -16.58125000;  7.030000E+02;  9.782496834692E+05
393 ;         -50.02708333;  -16.58125000;  7.110000E+02;  9.782469294147E+05
394 ;         -50.02291667;  -16.58125000;  7.060000E+02;  9.782481398714E+05
395 ;         -50.01875000;  -16.58125000;  7.020000E+02;  9.782489717099E+05
396 ;         -50.01458333;  -16.58125000;  7.110000E+02;  9.782457029023E+05
397 ;         -50.01041667;  -16.58125000;  7.230000E+02;  9.782414355213E+05
398 ;         -50.00625000;  -16.58125000;  7.270000E+02;  9.782395812912E+05
399 ;         -50.00208333;  -16.58125000;  7.200000E+02;  9.782410704734E+05
400 ;         -49.99791667;  -16.58125000;  7.220000E+02;  9.782397067416E+05
401 ;         -49.99375000;  -16.58125000;  7.320000E+02;  9.782358058862E+05
402 ;         -49.98958333;  -16.58125000;  7.220000E+02;  9.782380433140E+05
403 ;         -49.98541667;  -16.58125000;  7.030000E+02;  9.782430125400E+05
404 ;         -49.98125000;  -16.58125000;  6.980000E+02;  9.782436008595E+05
405 ;         -49.97708333;  -16.58125000;  6.910000E+02;  9.782447667367E+05
406 ;         -49.97291667;  -16.58125000;  6.990000E+02;  9.782412628485E+05
407 ;         -49.96875000;  -16.58125000;  7.060000E+02;  9.782380448343E+05
408 ;         -49.96458333;  -16.58125000;  6.860000E+02;  9.782431444461E+05
409 ;         -49.96041667;  -16.58125000;  6.960000E+02;  9.782389719360E+05
410 ;         -49.95625000;  -16.58125000;  7.120000E+02;  9.782329497351E+05
411 ;         -49.95208333;  -16.58125000;  7.040000E+02;  9.782343322479E+05
412 ;         -49.94791667;  -16.58125000;  7.070000E+02;  9.782323358581E+05
413 ;         -49.94375000;  -16.58125000;  7.330000E+02;  9.782232794520E+05
414 ;         -49.93958333;  -16.58125000;  7.410000E+02;  9.782197938513E+05
415 ;         -49.93541667;  -16.58125000;  7.320000E+02;  9.782215693627E+05
416 ;         -49.93125000;  -16.58125000;  7.210000E+02;  9.782239940592E+05
417 ;         -49.92708333;  -16.58125000;  7.080000E+02;  9.782270726430E+05
418 ;         -49.92291667;  -16.58125000;  7.000000E+02;  9.782286594057E+05
419 ;         -49.91875000;  -16.58125000;  6.940000E+02;  9.782296812495E+05
420 ;         -49.91458333;  -16.58125000;  6.870000E+02;  9.782310629397E+05
421 ;         -49.91041667;  -16.58125000;  6.760000E+02;  9.782337274804E+05
422 ;         -49.90625000;  -16.58125000;  6.640000E+02;  9.782367555178E+05
423 ;         -49.90208333;  -16.58125000;  6.600000E+02;  9.782373869348E+05
424 ;         -49.89791667;  -16.58125000;  6.470000E+02;  9.782408378285E+05
425 ;         -49.89375000;  -16.58125000;  6.340000E+02;  9.782443463195E+05
426 ;         -49.88958333;  -16.58125000;  6.360000E+02;  9.782433097015E+05
427 ;         -49.88541667;  -16.58125000;  6.360000E+02;  9.782429406152E+05
428 ;         -49.88125000;  -16.58125000;  6.390000E+02;  9.782417019559E+05
429 ;         -49.87708333;  -16.58125000;  6.350000E+02;  9.782426583132E+05
430 ;         -49.87291667;  -16.58125000;  6.200000E+02;  9.782470341365E+05
431 ;         -49.86875000;  -16.58125000;  6.090000E+02;  9.782502221295E+05
432 ;         -49.86458333;  -16.58125000;  6.070000E+02;  9.782506815150E+05
433 ;         -49.86041667;  -16.58125000;  6.190000E+02;  9.782468695625E+05
434 ;         -49.85625000;  -16.58125000;  6.300000E+02;  9.782433854759E+05
435 ;         -49.85208333;  -16.58125000;  6.420000E+02;  9.782396092595E+05
436 ;         -49.84791667;  -16.58125000;  6.580000E+02;  9.782346130524E+05
437 ;         -49.84375000;  -16.58125000;  6.770000E+02;  9.782286979779E+05
438 ;         -49.83958333;  -16.58125000;  6.890000E+02;  9.782249331546E+05
439 ;         -49.83541667;  -16.58125000;  6.690000E+02;  9.782310039615E+05
440 ;         -49.83125000;  -16.58125000;  6.480000E+02;  9.782373757856E+05
441 ;         -49.82708333;  -16.58125000;  6.600000E+02;  9.782335835511E+05
442 ;         -49.82291667;  -16.58125000;  6.640000E+02;  9.782322347039E+05
443 ;         -49.81875000;  -16.58125000;  6.740000E+02;  9.782290188101E+05
444 ;         -49.81458333;  -16.58125000;  6.960000E+02;  9.782220863961E+05
445 ;         -49.81041667;  -16.58125000;  7.170000E+02;  9.782154364016E+05
446 ;         -49.80625000;  -16.58125000;  6.990000E+02;  9.782207635912E+05
447 ;         -50.17291667;  -16.57708333;  6.150000E+02;  9.782808889008E+05
448 ;         -50.16875000;  -16.57708333;  6.280000E+02;  9.782762697785E+05
449 ;         -50.16458333;  -16.57708333;  6.400000E+02;  9.782719788470E+05
450 ;         -50.16041667;  -16.57708333;  6.420000E+02;  9.782707985868E+05
451 ;         -50.15625000;  -16.57708333;  6.290000E+02;  9.782742733167E+05
452 ;         -50.15208333;  -16.57708333;  6.460000E+02;  9.782685247449E+05
453 ;         -50.14791667;  -16.57708333;  6.340000E+02;  9.782717569935E+05
454 ;         -50.14375000;  -16.57708333;  6.650000E+02;  9.782617723863E+05
455 ;         -50.13958333;  -16.57708333;  7.080000E+02;  9.782481364463E+05
456 ;         -50.13541667;  -16.57708333;  6.760000E+02;  9.782576622405E+05
457 ;         -50.13125000;  -16.57708333;  6.620000E+02;  9.782616869513E+05
458 ;         -50.12708333;  -16.57708333;  6.670000E+02;  9.782599061566E+05
459 ;         -50.12291667;  -16.57708333;  6.780000E+02;  9.782563264654E+05
460 ;         -50.11875000;  -16.57708333;  6.660000E+02;  9.782598827621E+05
461 ;         -50.11458333;  -16.57708333;  6.520000E+02;  9.782641042996E+05
462 ;         -50.11041667;  -16.57708333;  6.400000E+02;  9.782677572621E+05
463 ;         -50.10625000;  -16.57708333;  6.440000E+02;  9.782665237125E+05
464 ;         -50.10208333;  -16.57708333;  6.510000E+02;  9.782644055233E+05
465 ;         -50.09791667;  -16.57708333;  6.560000E+02;  9.782629397447E+05
466 ;         -50.09375000;  -16.57708333;  6.610000E+02;  9.782615049252E+05
467 ;         -50.08958333;  -16.57708333;  6.600000E+02;  9.782619472576E+05
468 ;         -50.08541667;  -16.57708333;  6.430000E+02;  9.782673500866E+05
469 ;         -50.08125000;  -16.57708333;  6.250000E+02;  9.782730800806E+05
470 ;         -50.07708333;  -16.57708333;  6.430000E+02;  9.782676989244E+05
471 ;         -50.07291667;  -16.57708333;  6.780000E+02;  9.782570590711E+05
472 ;         -50.06875000;  -16.57708333;  7.150000E+02;  9.782457854206E+05
473 ;         -50.06458333;  -16.57708333;  7.050000E+02;  9.782490280227E+05
474 ;         -50.06041667;  -16.57708333;  6.910000E+02;  9.782534900091E+05
475 ;         -50.05625000;  -16.57708333;  7.060000E+02;  9.782489493857E+05
476 ;         -50.05208333;  -16.57708333;  7.040000E+02;  9.782496355061E+05
477 ;         -50.04791667;  -16.57708333;  6.950000E+02;  9.782524495031E+05
478 ;         -50.04375000;  -16.57708333;  7.180000E+02;  9.782453021109E+05
479 ;         -50.03958333;  -16.57708333;  7.150000E+02;  9.782461573692E+05
480 ;         -50.03541667;  -16.57708333;  7.090000E+02;  9.782478859729E+05
481 ;         -50.03125000;  -16.57708333;  7.160000E+02;  9.782455232574E+05
482 ;         -50.02708333;  -16.57708333;  7.250000E+02;  9.782424753397E+05
483 ;         -50.02291667;  -16.57708333;  7.210000E+02;  9.782433912662E+05
484 ;         -50.01875000;  -16.57708333;  7.190000E+02;  9.782436183245E+05
485 ;         -50.01458333;  -16.57708333;  7.220000E+02;  9.782422253841E+05
486 ;         -50.01041667;  -16.57708333;  7.300000E+02;  9.782392129793E+05
487 ;         -50.00625000;  -16.57708333;  7.340000E+02;  9.782373727511E+05
488 ;         -50.00208333;  -16.57708333;  7.310000E+02;  9.782376356873E+05
489 ;         -49.99791667;  -16.57708333;  7.220000E+02;  9.782396929835E+05
490 ;         -49.99375000;  -16.57708333;  7.380000E+02;  9.782339452951E+05
491 ;         -49.98958333;  -16.57708333;  7.240000E+02;  9.782374324526E+05
492 ;         -49.98541667;  -16.57708333;  7.090000E+02;  9.782411741808E+05
493 ;         -49.98125000;  -16.57708333;  7.210000E+02;  9.782365141810E+05
494 ;         -49.97708333;  -16.57708333;  7.090000E+02;  9.782392378717E+05
495 ;         -49.97291667;  -16.57708333;  6.970000E+02;  9.782419245654E+05
496 ;         -49.96875000;  -16.57708333;  7.130000E+02;  9.782359333676E+05
497 ;         -49.96458333;  -16.57708333;  7.140000E+02;  9.782345586271E+05
498 ;         -49.96041667;  -16.57708333;  7.090000E+02;  9.782350236627E+05
499 ;         -49.95625000;  -16.57708333;  7.220000E+02;  9.782299329834E+05
500 ;         -49.95208333;  -16.57708333;  7.260000E+02;  9.782276235513E+05
501 ;         -49.94791667;  -16.57708333;  7.220000E+02;  9.782277900750E+05
502 ;         -49.94375000;  -16.57708333;  7.470000E+02;  9.782190458249E+05
503 ;         -49.93958333;  -16.57708333;  7.490000E+02;  9.782174103346E+05
504 ;         -49.93541667;  -16.57708333;  7.260000E+02;  9.782234944304E+05
505 ;         -49.93125000;  -16.57708333;  7.040000E+02;  9.782293011782E+05
506 ;         -49.92708333;  -16.57708333;  6.960000E+02;  9.782308422365E+05
507 ;         -49.92291667;  -16.57708333;  6.850000E+02;  9.782333494835E+05
508 ;         -49.91875000;  -16.57708333;  6.800000E+02;  9.782340625629E+05
509 ;         -49.91458333;  -16.57708333;  6.780000E+02;  9.782339074892E+05
510 ;         -49.91041667;  -16.57708333;  6.700000E+02;  9.782356496871E+05
511 ;         -49.90625000;  -16.57708333;  6.530000E+02;  9.782402103719E+05
512 ;         -49.90208333;  -16.57708333;  6.440000E+02;  9.782423734918E+05
513 ;         -49.89791667;  -16.57708333;  6.400000E+02;  9.782430606730E+05
514 ;         -49.89375000;  -16.57708333;  6.390000E+02;  9.782428851089E+05
515 ;         -49.88958333;  -16.57708333;  6.280000E+02;  9.782458336138E+05
516 ;         -49.88541667;  -16.57708333;  6.240000E+02;  9.782466884901E+05
517 ;         -49.88125000;  -16.57708333;  6.250000E+02;  9.782460601272E+05
518 ;         -49.87708333;  -16.57708333;  6.200000E+02;  9.782473201084E+05
519 ;         -49.87291667;  -16.57708333;  6.180000E+02;  9.782477026595E+05
520 ;         -49.86875000;  -16.57708333;  6.180000E+02;  9.782475097017E+05
521 ;         -49.86458333;  -16.57708333;  6.090000E+02;  9.782501134958E+05
522 ;         -49.86041667;  -16.57708333;  6.300000E+02;  9.782435325736E+05
523 ;         -49.85625000;  -16.57708333;  6.470000E+02;  9.782381998400E+05
524 ;         -49.85208333;  -16.57708333;  6.610000E+02;  9.782338032372E+05
525 ;         -49.84791667;  -16.57708333;  6.750000E+02;  9.782294158446E+05
526 ;         -49.84375000;  -16.57708333;  6.890000E+02;  9.782250323158E+05
527 ;         -49.83958333;  -16.57708333;  7.000000E+02;  9.782215700173E+05
528 ;         -49.83541667;  -16.57708333;  6.770000E+02;  9.782285586141E+05
529 ;         -49.83125000;  -16.57708333;  6.690000E+02;  9.782309270616E+05
530 ;         -49.82708333;  -16.57708333;  6.740000E+02;  9.782292837893E+05
531 ;         -49.82291667;  -16.57708333;  6.710000E+02;  9.782300848501E+05
532 ;         -49.81875000;  -16.57708333;  6.770000E+02;  9.782280966827E+05
533 ;         -49.81458333;  -16.57708333;  6.990000E+02;  9.782211618429E+05
534 ;         -49.81041667;  -16.57708333;  7.150000E+02;  9.782160486473E+05
535 ;         -49.80625000;  -16.57708333;  7.030000E+02;  9.782195270737E+05
536 ;         -50.17291667;  -16.57291667;  5.990000E+02;  9.782856633124E+05
537 ;         -50.16875000;  -16.57291667;  6.120000E+02;  9.782810222138E+05
538 ;         -50.16458333;  -16.57291667;  6.180000E+02;  9.782785620225E+05
539 ;         -50.16041667;  -16.57291667;  6.150000E+02;  9.782789028138E+05
540 ;         -50.15625000;  -16.57291667;  6.100000E+02;  9.782798876973E+05
541 ;         -50.15208333;  -16.57291667;  6.170000E+02;  9.782772043496E+05
542 ;         -50.14791667;  -16.57291667;  6.330000E+02;  9.782717856275E+05
543 ;         -50.14375000;  -16.57291667;  6.540000E+02;  9.782648701880E+05
544 ;         -50.13958333;  -16.57291667;  6.910000E+02;  9.782530723959E+05
545 ;         -50.13541667;  -16.57291667;  6.810000E+02;  9.782558054575E+05
546 ;         -50.13125000;  -16.57291667;  6.740000E+02;  9.782576628824E+05
547 ;         -50.12708333;  -16.57291667;  6.730000E+02;  9.782577226054E+05
548 ;         -50.12291667;  -16.57291667;  6.770000E+02;  9.782562936171E+05
549 ;         -50.11875000;  -16.57291667;  6.710000E+02;  9.782579960790E+05
550 ;         -50.11458333;  -16.57291667;  6.640000E+02;  9.782600570626E+05
551 ;         -50.11041667;  -16.57291667;  6.500000E+02;  9.782643237724E+05
552 ;         -50.10625000;  -16.57291667;  6.490000E+02;  9.782646318274E+05
553 ;         -50.10208333;  -16.57291667;  6.480000E+02;  9.782649826439E+05
554 ;         -50.09791667;  -16.57291667;  6.500000E+02;  9.782644471245E+05
555 ;         -50.09375000;  -16.57291667;  6.590000E+02;  9.782617858809E+05
556 ;         -50.08958333;  -16.57291667;  6.630000E+02;  9.782606934885E+05
557 ;         -50.08541667;  -16.57291667;  6.540000E+02;  9.782636346256E+05
558 ;         -50.08125000;  -16.57291667;  6.320000E+02;  9.782706075344E+05
559 ;         -50.07708333;  -16.57291667;  6.420000E+02;  9.782677100907E+05
560 ;         -50.07291667;  -16.57291667;  6.640000E+02;  9.782611033961E+05
561 ;         -50.06875000;  -16.57291667;  6.750000E+02;  9.782578860236E+05
562 ;         -50.06458333;  -16.57291667;  6.810000E+02;  9.782561991819E+05
563 ;         -50.06041667;  -16.57291667;  6.670000E+02;  9.782606786668E+05
564 ;         -50.05625000;  -16.57291667;  6.890000E+02;  9.782539909576E+05
565 ;         -50.05208333;  -16.57291667;  6.860000E+02;  9.782550048096E+05
566 ;         -50.04791667;  -16.57291667;  6.820000E+02;  9.782562881250E+05
567 ;         -50.04375000;  -16.57291667;  6.930000E+02;  9.782528776255E+05
568 ;         -50.03958333;  -16.57291667;  6.870000E+02;  9.782546812450E+05
569 ;         -50.03541667;  -16.57291667;  7.020000E+02;  9.782499186680E+05
570 ;         -50.03125000;  -16.57291667;  7.090000E+02;  9.782475730327E+05
571 ;         -50.02708333;  -16.57291667;  7.130000E+02;  9.782460920583E+05
572 ;         -50.02291667;  -16.57291667;  7.150000E+02;  9.782451635101E+05
573 ;         -50.01875000;  -16.57291667;  7.130000E+02;  9.782454059353E+05
574 ;         -50.01458333;  -16.57291667;  7.180000E+02;  9.782434077084E+05
575 ;         -50.01041667;  -16.57291667;  7.270000E+02;  9.782400995155E+05
576 ;         -50.00625000;  -16.57291667;  7.380000E+02;  9.782361030753E+05
577 ;         -50.00208333;  -16.57291667;  7.330000E+02;  9.782369990260E+05
578 ;         -49.99791667;  -16.57291667;  7.300000E+02;  9.782372099255E+05
